ID,doi,Tipo,Nivel,Autor,Autores,Publicación / Proyecto,Editorial o Revista,Año,type_work,URL,journal_raw,project_role,XX,numero_autores,posicion_autor,tipo_proyecto,Puntaje,nombre_UAI,nombre_completo,Sinonimos,horas_investigacion,area,orcid,gscholar,name_end,promedio_horas,total_years_carga,year_inicio,Percentil,Reference,Reference_DT,Reference_k
137,NA,edición de libro,---,"Ibanez, Agustin","Ibanez, Agustin; Sedeno, L.; Garcia, A.M.",Neuroscience and Social Science: The Missing Link,"Springer, 2017.",2017,NA,NA,Springer,NA,NA,3,1,NA,30,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2017) Neuroscience and Social Science: The Missing Link. Springer, 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2017) Neuroscience and Social Science: The Missing Link. Springer, 2017.</a>","[Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2017) Neuroscience and Social Science: The Missing Link. Springer, 2017.]()"
156,NA,artículo WoS,Q4,"Ibanez, Agustin","Paquet, M.; Cerasuolo, J.O.; Thorburn, V.; Fridman, S.; Alsubaie, R.; Lopes, R.D.; Cipriano, L.E.; Ibanez, Agustin","Pathophysiology and Risk of Atrial Fibrillation Detected after Ischemic Stroke (PARADISE): A Translational, Integrated, and Transdisciplinary Approach","Journal of Stroke & Cerebrovascular Diseases, Vol. 27, Nº3, pp. 606-619, marzo 2018.",2018,ARTICLE,NA,Journal of Stroke & Cerebrovascular Diseases,NA,NA,8,8,NA,30,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Paquet, M.; Cerasuolo, J.O.; Thorburn, V.; Fridman, S.; Alsubaie, R.; Lopes, R.D.; Cipriano, L.E.; Ibanez, Agustin (2018) Pathophysiology and Risk of Atrial Fibrillation Detected after Ischemic Stroke (PARADISE): A Translational, Integrated, and Transdisciplinary Approach. Journal of Stroke & Cerebrovascular Diseases, Vol. 27, Nº3, pp. 606-619, marzo 2018.","<a href="""" target=""_blank"">Paquet, M.; Cerasuolo, J.O.; Thorburn, V.; Fridman, S.; Alsubaie, R.; Lopes, R.D.; Cipriano, L.E.; Ibanez, Agustin (2018) Pathophysiology and Risk of Atrial Fibrillation Detected after Ischemic Stroke (PARADISE): A Translational, Integrated, and Transdisciplinary Approach. Journal of Stroke & Cerebrovascular Diseases, Vol. 27, Nº3, pp. 606-619, marzo 2018.</a>","[Paquet, M.; Cerasuolo, J.O.; Thorburn, V.; Fridman, S.; Alsubaie, R.; Lopes, R.D.; Cipriano, L.E.; Ibanez, Agustin (2018) Pathophysiology and Risk of Atrial Fibrillation Detected after Ischemic Stroke (PARADISE): A Translational, Integrated, and Transdisciplinary Approach. Journal of Stroke & Cerebrovascular Diseases, Vol. 27, Nº3, pp. 606-619, marzo 2018.]()"
157,NA,artículo WoS,Q4,"Ibanez, Agustin","Esteves, S.; Ramirez, D.A.; Torralva, T.; Martinez, M.; Herndon, S.; Couto, B.; Ibanez, Agustin; manes, F.; Roca, M.",Posterior cortical atrophy: a single case cognitive and radiological follow-up,"Neurocase, Vol. 24, Nº1, pp. 16-30, 2018.",2018,ARTICLE,NA,Neurocase,NA,NA,9,7,NA,30,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Esteves, S.; Ramirez, D.A.; Torralva, T.; Martinez, M.; Herndon, S.; Couto, B.; Ibanez, Agustin; manes, F.; Roca, M. (2018) Posterior cortical atrophy: a single case cognitive and radiological follow-up. Neurocase, Vol. 24, Nº1, pp. 16-30, 2018.","<a href="""" target=""_blank"">Esteves, S.; Ramirez, D.A.; Torralva, T.; Martinez, M.; Herndon, S.; Couto, B.; Ibanez, Agustin; manes, F.; Roca, M. (2018) Posterior cortical atrophy: a single case cognitive and radiological follow-up. Neurocase, Vol. 24, Nº1, pp. 16-30, 2018.</a>","[Esteves, S.; Ramirez, D.A.; Torralva, T.; Martinez, M.; Herndon, S.; Couto, B.; Ibanez, Agustin; manes, F.; Roca, M. (2018) Posterior cortical atrophy: a single case cognitive and radiological follow-up. Neurocase, Vol. 24, Nº1, pp. 16-30, 2018.]()"
166,NA,edición de libro,---,"Ibanez, Agustin","Ibanez, Agustin; Sedeno, L.; Garcia, A.M.; Deacon, R.M.J..; Cogram, P.",Human and Animal Models for Translational Research on Neurodegeneration: Challenges and Opportunities From South America,"Frontiers Media SA, Lausanne, Suiza, junio 2018.",2018,NA,NA,Frontiers Media SA,NA,NA,5,1,NA,30,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Sedeno, L.; Garcia, A.M.; Deacon, R.M.J..; Cogram, P. (2018) Human and Animal Models for Translational Research on Neurodegeneration: Challenges and Opportunities From South America. Frontiers Media SA, Lausanne, Suiza, junio 2018.","<a href="""" target=""_blank"">Ibanez, Agustin; Sedeno, L.; Garcia, A.M.; Deacon, R.M.J..; Cogram, P. (2018) Human and Animal Models for Translational Research on Neurodegeneration: Challenges and Opportunities From South America. Frontiers Media SA, Lausanne, Suiza, junio 2018.</a>","[Ibanez, Agustin; Sedeno, L.; Garcia, A.M.; Deacon, R.M.J..; Cogram, P. (2018) Human and Animal Models for Translational Research on Neurodegeneration: Challenges and Opportunities From South America. Frontiers Media SA, Lausanne, Suiza, junio 2018.]()"
171,NA,libro,---,"Ibanez, Agustin","Ibanez, Agustin; Garcia, A.M.",Contextual Cognition. The sensus communis of a situated mind,"Springer Briefs in Psychology, 2018.",2018,NA,NA,Springer Briefs in Psychology,NA,NA,2,1,NA,30,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Garcia, A.M. (2018) Contextual Cognition. The sensus communis of a situated mind. Springer Briefs in Psychology, 2018.","<a href="""" target=""_blank"">Ibanez, Agustin; Garcia, A.M. (2018) Contextual Cognition. The sensus communis of a situated mind. Springer Briefs in Psychology, 2018.</a>","[Ibanez, Agustin; Garcia, A.M. (2018) Contextual Cognition. The sensus communis of a situated mind. Springer Briefs in Psychology, 2018.]()"
235,NA,edición de libro,---,"Navarrete, Gorka","Navarrete, Gorka; Goel, V.; Noveck, I.A.; Prado, J.",The Reasoning Brain: The Interplay between Cognitive Neuroscience and Theories of Reasoning,"Frontiers in Human Neuroscience, Frontiers Media SA, 2017.",2017,NA,NA,Frontiers in Human Neuroscience,NA,NA,4,1,NA,30,"NAVARRETE GARCÍA, GORKA",Gorka . Navarrete García,"Gorka Navarrete; Navarrete, G.",180,básica,0000-0001-7678-8656,Bys2da0AAAAJ,0,180,3,2017,NA,"Navarrete, Gorka; Goel, V.; Noveck, I.A.; Prado, J. (2017) The Reasoning Brain: The Interplay between Cognitive Neuroscience and Theories of Reasoning. Frontiers in Human Neuroscience, Frontiers Media SA, 2017.","<a href="""" target=""_blank"">Navarrete, Gorka; Goel, V.; Noveck, I.A.; Prado, J. (2017) The Reasoning Brain: The Interplay between Cognitive Neuroscience and Theories of Reasoning. Frontiers in Human Neuroscience, Frontiers Media SA, 2017.</a>","[Navarrete, Gorka; Goel, V.; Noveck, I.A.; Prado, J. (2017) The Reasoning Brain: The Interplay between Cognitive Neuroscience and Theories of Reasoning. Frontiers in Human Neuroscience, Frontiers Media SA, 2017.]()"
18,NA,artículo Scopus,---,"Bargsted, Mariana","Rodriguez, M.J.; Navarrete, R.; Bargsted, Mariana",Problemas éticos y consecuencias reconocidas por psicólogos nóveles en reclutamiento y selección de personal,"Psicoperspectivas, Vol. 16, Nº3, pp. 164-176, 2017.",2017,ARTICLE,NA,Psicoperspectivas: Individuo y Sociedad (PUCV),NA,NA,3,3,NA,15,"BARGSTED ARAVENA, MARIANA",Mariana . Bargsted A2,"Bargsted, M.; Mariana Bargsted; Mariana Bargsted Aravena; MARIANA BARGSTED ARAVENA; Mariana Bargsted A.",180,organizacional,0000-0002-9282-0561,gyoJu7kAAAAJ,0,180,3,2017,NA,"Rodriguez, M.J.; Navarrete, R.; Bargsted, Mariana (2017) Problemas éticos y consecuencias reconocidas por psicólogos nóveles en reclutamiento y selección de personal. Psicoperspectivas, Vol. 16, Nº3, pp. 164-176, 2017.","<a href="""" target=""_blank"">Rodriguez, M.J.; Navarrete, R.; Bargsted, Mariana (2017) Problemas éticos y consecuencias reconocidas por psicólogos nóveles en reclutamiento y selección de personal. Psicoperspectivas, Vol. 16, Nº3, pp. 164-176, 2017.</a>","[Rodriguez, M.J.; Navarrete, R.; Bargsted, Mariana (2017) Problemas éticos y consecuencias reconocidas por psicólogos nóveles en reclutamiento y selección de personal. Psicoperspectivas, Vol. 16, Nº3, pp. 164-176, 2017.]()"
19,NA,artículo Scopus,---,"Bargsted, Mariana","Polo, J.D.; Fernandez, M.; Bargsted, Mariana; Fama, L.F.; Rojas, M.",Relación entre el compromiso organizacional y la satisfacción con la vida: La mediación del engagement,"Universia Business Review, Nº54, pp. 110-145, segundo trimestre 2017.",2017,ARTICLE,NA,Universia Business Review,NA,NA,5,3,NA,15,"BARGSTED ARAVENA, MARIANA",Mariana . Bargsted A2,"Bargsted, M.; Mariana Bargsted; Mariana Bargsted Aravena; MARIANA BARGSTED ARAVENA; Mariana Bargsted A.",180,organizacional,0000-0002-9282-0561,gyoJu7kAAAAJ,0,180,3,2017,NA,"Polo, J.D.; Fernandez, M.; Bargsted, Mariana; Fama, L.F.; Rojas, M. (2017) Relación entre el compromiso organizacional y la satisfacción con la vida: La mediación del engagement. Universia Business Review, Nº54, pp. 110-145, segundo trimestre 2017.","<a href="""" target=""_blank"">Polo, J.D.; Fernandez, M.; Bargsted, Mariana; Fama, L.F.; Rojas, M. (2017) Relación entre el compromiso organizacional y la satisfacción con la vida: La mediación del engagement. Universia Business Review, Nº54, pp. 110-145, segundo trimestre 2017.</a>","[Polo, J.D.; Fernandez, M.; Bargsted, Mariana; Fama, L.F.; Rojas, M. (2017) Relación entre el compromiso organizacional y la satisfacción con la vida: La mediación del engagement. Universia Business Review, Nº54, pp. 110-145, segundo trimestre 2017.]()"
28,NA,artículo Scopus,---,"Diaz, Fernanda","Diaz, Fernanda; Cruzat, Claudia; Barros, Cecilia; Moore, Catalina; Silva, Victoria","Factores sociales en la vivencia del cuerpo de mujeres con peso normal y con obesidad: rol de la madre, el padre y la pareja","Prensa Médica Argentina, Vol. 104, Nº3, pp. 130-146, mayo 2018.",2018,ARTICLE,NA,Prensa Médica Argentina,NA,NA,5,1,NA,15,"DÍAZ CASTRILLÓN, FERNANDA VIVIANA",Fernanda . Diaz A2,"Díaz, Fernanda; Díaz, F.; Diaz, F.; Fernanda Diaz; Diaz Fernanda; Díaz Fernanda; Diaz-Castrillon, Fernanda",180,clínica,0000-0003-4517-6803,LAmF-ZYAAAAJ,0,180,3,2017,NA,"Diaz, Fernanda; Cruzat, Claudia; Barros, Cecilia; Moore, Catalina; Silva, Victoria (2018) Factores sociales en la vivencia del cuerpo de mujeres con peso normal y con obesidad: rol de la madre, el padre y la pareja. Prensa Médica Argentina, Vol. 104, Nº3, pp. 130-146, mayo 2018.","<a href="""" target=""_blank"">Diaz, Fernanda; Cruzat, Claudia; Barros, Cecilia; Moore, Catalina; Silva, Victoria (2018) Factores sociales en la vivencia del cuerpo de mujeres con peso normal y con obesidad: rol de la madre, el padre y la pareja. Prensa Médica Argentina, Vol. 104, Nº3, pp. 130-146, mayo 2018.</a>","[Diaz, Fernanda; Cruzat, Claudia; Barros, Cecilia; Moore, Catalina; Silva, Victoria (2018) Factores sociales en la vivencia del cuerpo de mujeres con peso normal y con obesidad: rol de la madre, el padre y la pareja. Prensa Médica Argentina, Vol. 104, Nº3, pp. 130-146, mayo 2018.]()"
28,NA,artículo Scopus,---,"Cruzat, Claudia","Diaz, Fernanda; Cruzat, Claudia; Barros, Cecilia; Moore, Catalina; Silva, Victoria","Factores sociales en la vivencia del cuerpo de mujeres con peso normal y con obesidad: rol de la madre, el padre y la pareja","Prensa Médica Argentina, Vol. 104, Nº3, pp. 130-146, mayo 2018.",2018,ARTICLE,NA,Prensa Médica Argentina,NA,NA,5,2,NA,15,"CRUZAT MANDICH, CLAUDIA VERÓNICA",Claudia . Cruzat A2,"Cruzat, C.; Cruzat-Mandich, C; Cruzat-Mandicha, C; Claudia Cruzat-Mandich; Claudia Cruzat-Mandich; Mandich, C.C.; Cruzat-Mandich, C.; Claudia Cruzat- Mandich; Claudia Veronica Cruzat-Mandich; Cruzat-Mandicha, C.; Claudia Cruzat; Cruzat-Mandich, Claudia",180,clínica,0000-0003-3477-8737,xzD91mEAAAAJ,0,202.5,3,2017,NA,"Diaz, Fernanda; Cruzat, Claudia; Barros, Cecilia; Moore, Catalina; Silva, Victoria (2018) Factores sociales en la vivencia del cuerpo de mujeres con peso normal y con obesidad: rol de la madre, el padre y la pareja. Prensa Médica Argentina, Vol. 104, Nº3, pp. 130-146, mayo 2018.","<a href="""" target=""_blank"">Diaz, Fernanda; Cruzat, Claudia; Barros, Cecilia; Moore, Catalina; Silva, Victoria (2018) Factores sociales en la vivencia del cuerpo de mujeres con peso normal y con obesidad: rol de la madre, el padre y la pareja. Prensa Médica Argentina, Vol. 104, Nº3, pp. 130-146, mayo 2018.</a>","[Diaz, Fernanda; Cruzat, Claudia; Barros, Cecilia; Moore, Catalina; Silva, Victoria (2018) Factores sociales en la vivencia del cuerpo de mujeres con peso normal y con obesidad: rol de la madre, el padre y la pareja. Prensa Médica Argentina, Vol. 104, Nº3, pp. 130-146, mayo 2018.]()"
29,NA,artículo Scopus,---,"Cruzat, Claudia","Bravo, Constanza; Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Lizana, Paula",Aspectos afectivos relacionados con la obesidad. Estudio con adolescentes chilenos,"Prensa Médica Argentina, Vol. 104, Nº9, pp. 443-456, noviembre 2018.",2018,ARTICLE,NA,Prensa Médica Argentina,NA,NA,5,2,NA,15,"CRUZAT MANDICH, CLAUDIA VERÓNICA",Claudia . Cruzat A2,"Cruzat, C.; Cruzat-Mandich, C; Cruzat-Mandicha, C; Claudia Cruzat-Mandich; Claudia Cruzat-Mandich; Mandich, C.C.; Cruzat-Mandich, C.; Claudia Cruzat- Mandich; Claudia Veronica Cruzat-Mandich; Cruzat-Mandicha, C.; Claudia Cruzat; Cruzat-Mandich, Claudia",180,clínica,0000-0003-3477-8737,xzD91mEAAAAJ,0,202.5,3,2017,NA,"Bravo, Constanza; Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Lizana, Paula (2018) Aspectos afectivos relacionados con la obesidad. Estudio con adolescentes chilenos. Prensa Médica Argentina, Vol. 104, Nº9, pp. 443-456, noviembre 2018.","<a href="""" target=""_blank"">Bravo, Constanza; Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Lizana, Paula (2018) Aspectos afectivos relacionados con la obesidad. Estudio con adolescentes chilenos. Prensa Médica Argentina, Vol. 104, Nº9, pp. 443-456, noviembre 2018.</a>","[Bravo, Constanza; Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Lizana, Paula (2018) Aspectos afectivos relacionados con la obesidad. Estudio con adolescentes chilenos. Prensa Médica Argentina, Vol. 104, Nº9, pp. 443-456, noviembre 2018.]()"
29,NA,artículo Scopus,---,"Diaz, Fernanda","Bravo, Constanza; Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Lizana, Paula",Aspectos afectivos relacionados con la obesidad. Estudio con adolescentes chilenos,"Prensa Médica Argentina, Vol. 104, Nº9, pp. 443-456, noviembre 2018.",2018,ARTICLE,NA,Prensa Médica Argentina,NA,NA,5,3,NA,15,"DÍAZ CASTRILLÓN, FERNANDA VIVIANA",Fernanda . Diaz A2,"Díaz, Fernanda; Díaz, F.; Diaz, F.; Fernanda Diaz; Diaz Fernanda; Díaz Fernanda; Diaz-Castrillon, Fernanda",180,clínica,0000-0003-4517-6803,LAmF-ZYAAAAJ,0,180,3,2017,NA,"Bravo, Constanza; Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Lizana, Paula (2018) Aspectos afectivos relacionados con la obesidad. Estudio con adolescentes chilenos. Prensa Médica Argentina, Vol. 104, Nº9, pp. 443-456, noviembre 2018.","<a href="""" target=""_blank"">Bravo, Constanza; Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Lizana, Paula (2018) Aspectos afectivos relacionados con la obesidad. Estudio con adolescentes chilenos. Prensa Médica Argentina, Vol. 104, Nº9, pp. 443-456, noviembre 2018.</a>","[Bravo, Constanza; Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Lizana, Paula (2018) Aspectos afectivos relacionados con la obesidad. Estudio con adolescentes chilenos. Prensa Médica Argentina, Vol. 104, Nº9, pp. 443-456, noviembre 2018.]()"
39,NA,artículo Scopus,---,"Cruzat, Claudia","Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Moore, Catalina; Ugarte, Maria Luisa",Kundalini yoga en mujeres con anorexia nerviosa y bulimia nerviosa: Un estudio cualitativo,"Revista Mexicana de Trastornos Alimentarios, Vol. 8, Nº1, pp. 82-94, enero-junio 2017.",2017,ARTICLE,NA,Revista Mexicana de Trastornos Alimentarios,NA,NA,5,1,NA,15,"CRUZAT MANDICH, CLAUDIA VERÓNICA",Claudia . Cruzat A2,"Cruzat, C.; Cruzat-Mandich, C; Cruzat-Mandicha, C; Claudia Cruzat-Mandich; Claudia Cruzat-Mandich; Mandich, C.C.; Cruzat-Mandich, C.; Claudia Cruzat- Mandich; Claudia Veronica Cruzat-Mandich; Cruzat-Mandicha, C.; Claudia Cruzat; Cruzat-Mandich, Claudia",180,clínica,0000-0003-3477-8737,xzD91mEAAAAJ,0,202.5,3,2017,NA,"Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Moore, Catalina; Ugarte, Maria Luisa (2017) Kundalini yoga en mujeres con anorexia nerviosa y bulimia nerviosa: Un estudio cualitativo. Revista Mexicana de Trastornos Alimentarios, Vol. 8, Nº1, pp. 82-94, enero-junio 2017.","<a href="""" target=""_blank"">Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Moore, Catalina; Ugarte, Maria Luisa (2017) Kundalini yoga en mujeres con anorexia nerviosa y bulimia nerviosa: Un estudio cualitativo. Revista Mexicana de Trastornos Alimentarios, Vol. 8, Nº1, pp. 82-94, enero-junio 2017.</a>","[Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Moore, Catalina; Ugarte, Maria Luisa (2017) Kundalini yoga en mujeres con anorexia nerviosa y bulimia nerviosa: Un estudio cualitativo. Revista Mexicana de Trastornos Alimentarios, Vol. 8, Nº1, pp. 82-94, enero-junio 2017.]()"
39,NA,artículo Scopus,---,"Diaz, Fernanda","Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Moore, Catalina; Ugarte, Maria Luisa",Kundalini yoga en mujeres con anorexia nerviosa y bulimia nerviosa: Un estudio cualitativo,"Revista Mexicana de Trastornos Alimentarios, Vol. 8, Nº1, pp. 82-94, enero-junio 2017.",2017,ARTICLE,NA,Revista Mexicana de Trastornos Alimentarios,NA,NA,5,2,NA,15,"DÍAZ CASTRILLÓN, FERNANDA VIVIANA",Fernanda . Diaz A2,"Díaz, Fernanda; Díaz, F.; Diaz, F.; Fernanda Diaz; Diaz Fernanda; Díaz Fernanda; Diaz-Castrillon, Fernanda",180,clínica,0000-0003-4517-6803,LAmF-ZYAAAAJ,0,180,3,2017,NA,"Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Moore, Catalina; Ugarte, Maria Luisa (2017) Kundalini yoga en mujeres con anorexia nerviosa y bulimia nerviosa: Un estudio cualitativo. Revista Mexicana de Trastornos Alimentarios, Vol. 8, Nº1, pp. 82-94, enero-junio 2017.","<a href="""" target=""_blank"">Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Moore, Catalina; Ugarte, Maria Luisa (2017) Kundalini yoga en mujeres con anorexia nerviosa y bulimia nerviosa: Un estudio cualitativo. Revista Mexicana de Trastornos Alimentarios, Vol. 8, Nº1, pp. 82-94, enero-junio 2017.</a>","[Cruzat, Claudia; Diaz, Fernanda; Concha, Daniela; Moore, Catalina; Ugarte, Maria Luisa (2017) Kundalini yoga en mujeres con anorexia nerviosa y bulimia nerviosa: Un estudio cualitativo. Revista Mexicana de Trastornos Alimentarios, Vol. 8, Nº1, pp. 82-94, enero-junio 2017.]()"
49,NA,artículo Scopus,---,"Cruzat, Claudia","Cruzat, Claudia; Calderon, P.; Diaz, Fernanda; Oda, C.; Campos, V.; Jimenez, T.; Saravia, S.; Silva, Victoria",Ley de etiquetado de alimentos: Opiniones de una muestra de chilenos,"Prensa Médica Argentina, Vol. 103, Nº4, pp. 217-225, junio 2017.",2017,ARTICLE,NA,Prensa Médica Argentina,NA,NA,8,1,NA,15,"CRUZAT MANDICH, CLAUDIA VERÓNICA",Claudia . Cruzat A2,"Cruzat, C.; Cruzat-Mandich, C; Cruzat-Mandicha, C; Claudia Cruzat-Mandich; Claudia Cruzat-Mandich; Mandich, C.C.; Cruzat-Mandich, C.; Claudia Cruzat- Mandich; Claudia Veronica Cruzat-Mandich; Cruzat-Mandicha, C.; Claudia Cruzat; Cruzat-Mandich, Claudia",180,clínica,0000-0003-3477-8737,xzD91mEAAAAJ,0,202.5,3,2017,NA,"Cruzat, Claudia; Calderon, P.; Diaz, Fernanda; Oda, C.; Campos, V.; Jimenez, T.; Saravia, S.; Silva, Victoria (2017) Ley de etiquetado de alimentos: Opiniones de una muestra de chilenos. Prensa Médica Argentina, Vol. 103, Nº4, pp. 217-225, junio 2017.","<a href="""" target=""_blank"">Cruzat, Claudia; Calderon, P.; Diaz, Fernanda; Oda, C.; Campos, V.; Jimenez, T.; Saravia, S.; Silva, Victoria (2017) Ley de etiquetado de alimentos: Opiniones de una muestra de chilenos. Prensa Médica Argentina, Vol. 103, Nº4, pp. 217-225, junio 2017.</a>","[Cruzat, Claudia; Calderon, P.; Diaz, Fernanda; Oda, C.; Campos, V.; Jimenez, T.; Saravia, S.; Silva, Victoria (2017) Ley de etiquetado de alimentos: Opiniones de una muestra de chilenos. Prensa Médica Argentina, Vol. 103, Nº4, pp. 217-225, junio 2017.]()"
